tournamentID,decklistID,cardName,cardCount,cardType
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Tipo - Growing Son,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Ursula - Deceiver,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Kit Cloudkicker - Tough Guy,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Gramma Tala - Keeper of Ancient Stories,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Hiram Flaversham - Toymaker,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Cri - Kee - Lucky Cricket,2,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,King Candy - Sweet Abomination,2,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Gaston - Intellectual Powerhouse,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Genie - On the Job,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Clarabelle - Light on Her Hooves,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Hades - Infernal Schemer,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,One Jump Ahead,4,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,You're Welcome,3,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-emerald-sapphire-305848,Under the Sea,3,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Cinderella - Ballroom Sensation,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Robin Hood - Beloved Outlaw,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Mr. Smee - Bumbling Mate,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Piglet - Pooh Pirate Captain,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Ursula - Vanessa,2,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Ariel - Spectacular Singer,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Pete - Games Referee,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Prince Naveen - Ukulele Player,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Rapunzel - Gifted with Healing,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Robin Hood - Champion of Sherwood,4,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Cinderella - Stouthearted,3,character
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Sleepy's Flute,2,item
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,The Bare Necessities,2,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Let the Storm Rage On,4,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Strength of a Raging Fire,4,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,World's Greatest Criminal Mind,1,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,And Then Along Came Zeus,3,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,A Whole New World,4,song
set-championship-2-kaiserslautern-himmelsleuchten-battle-bear-tournament-decks-1655,deck-amber-steel-305849,Grab Your Sword,1,song
darkstore-championship-tournament-decks-1654,deck-ra-305792,Chernabog's Followers - Creatures of Evil,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Magic Broom - Illuminary Keeper,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Flynn Rider - Frenemy,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Madam Mim - Snake,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Madam Mim - Fox,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Merlin - Crab,2,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Sisu - Emboldened Warrior,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Merlin - Goat,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Merlin - Rabbit,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Maui - Hero to All,4,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Madame Medusa - The Boss,3,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Sisu - Empowered Sibling,1,character
darkstore-championship-tournament-decks-1654,deck-ra-305792,Brawl,4,action
darkstore-championship-tournament-decks-1654,deck-ra-305792,Friends On The Other Side,4,song
darkstore-championship-tournament-decks-1654,deck-ra-305792,Be Prepared,4,song
darkstore-championship-tournament-decks-1654,deck-ra-305792,The Library - A Gift for Belle,2,location
darkstore-championship-tournament-decks-1654,deck-ra-305792,The Queen's Castle - Mirror Chamber,4,location
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Clarabelle - Clumsy Guest,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Diablo - Maleficent's Spy,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Flynn Rider - Frenemy,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Mother Gothel - Conceited Manipulator,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Diablo - Devoted Herald,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Sisu - Emboldened Warrior,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Maui - Hero to All,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Lady Tremaine - Imperious Queen,2,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Madame Medusa - The Boss,2,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Clarabelle - Light on Her Hooves,4,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Sisu - Empowered Sibling,2,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Maleficent - Monstrous Dragon,3,character
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Hidden Cove - Tranquil Haven,4,location
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Brawl,4,action
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,You're Welcome,4,song
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,We Don't Talk About Bruno,4,song
darkstore-championship-tournament-decks-1654,deck-who-needs-a-sharpshooter-305793,Be Prepared,3,song
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Befuddle,4,action
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Gathering Knowledge and Wisdom,4,action
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Chernabog's Followers - Creatures of Evil,3,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Daisy Duck - Donald's Date,4,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Lilo - Making a Wish,4,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Magic Broom - Illuminary Keeper,3,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Maleficent - Biding Her Time,4,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Madam Mim - Snake,3,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Piglet - Pooh Pirate Captain,4,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Pinocchio - Star Attraction,2,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Baloo - von Bruinwald XIII,4,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Donald Duck - Musketeer Soldier,4,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Madam Mim - Fox,3,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Merlin - Goat,4,character
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Never Land - Mermaid Lagoon,4,location
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,The Queen's Castle - Mirror Chamber,1,location
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,Amethyst Chromicon,4,item
darkstore-championship-tournament-decks-1654,deck-gael-hyper-305794,The Boss is on a Roll,2,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Cinderella - Ballroom Sensation,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Robin Hood - Beloved Outlaw,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Mr. Smee - Bumbling Mate,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Piglet - Pooh Pirate Captain,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Ursula - Vanessa,2,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Ariel - Spectacular Singer,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Benja - Guardian of the Dragon Gem,1,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Lawrence - Jealous Manservant,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Pete - Games Referee,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Prince Naveen - Ukulele Player,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Rapunzel - Gifted with Healing,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Robin Hood - Champion of Sherwood,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Cinderella - Stouthearted,2,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,The Bare Necessities,3,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Let the Storm Rage On,4,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Strength of a Raging Fire,4,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,And Then Along Came Zeus,3,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,A Whole New World,4,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305614,Grab Your Sword,1,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Chernabog's Followers - Creatures of Evil,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Magic Broom - Illuminary Keeper,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Mickey Mouse - Food Fight Defender,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Magic Broom - Aerial Cleaner,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Mr. Smee - Bumbling Mate,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Yen Sid - Powerful Sorcerer,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Madam Mim - Fox,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Merlin - Crab,2,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Pete - Games Referee,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Magica De Spell - Cruel Sorceress,2,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Merlin - Goat,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Merlin - Rabbit,2,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Elsa - The Fifth Spirit,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Magic Broom - Swift Cleaner,2,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Mickey Mouse - Playful Sorcerer,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Tinker Bell - Giant Fairy,3,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Let the Storm Rage On,3,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,Grab Your Sword,2,song
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-broom-and-doom-305615,The Library - A Gift for Belle,4,location
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Chernabog's Followers - Creatures of Evil,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Magic Broom - Illuminary Keeper,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Mickey Mouse - Food Fight Defender,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Doc - Bold Knight,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Madam Mim - Snake,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Magic Broom - Aerial Cleaner,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Mr. Smee - Bumbling Mate,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Lawrence - Jealous Manservant,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Madam Mim - Fox,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Merlin - Goat,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Merlin - Rabbit,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Belle - Accomplished Mystic,4,character
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Ba - Boom!,4,action
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,Smash,4,action
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-p-s-aggro-305618,The Library - A Gift for Belle,4,location
shimmering-skies-set-championship-at-rad-lad-games-tournament-decks-1652,deck-steelsong-305619,Cinderella - Ballroom Sensation,4,character
